[SUM], 128575, 1.0
[SUM], 128703, 1.0
[SUM], 128959, 1.0
[SUM], 129151, 1.0
[SUM], 129279, 1.0
[SUM], 129471, 4.0
[SUM], 129535, 2.0
[SUM], 129727, 3.0
[SUM], 129791, 1.0
[SUM], 129855, 2.0
[SUM], 129919, 2.0
[SUM], 129983, 3.0
[SUM], 130047, 1.0
[SUM], 130367, 2.0
[SUM], 130559, 1.0
[SUM], 130623, 2.0
[SUM], 130687, 1.0
[SUM], 130751, 1.0
[SUM], 130815, 1.0
[SUM], 130943, 1.0
[SUM], 131007, 1.0
[SUM], 131199, 1.0
[SUM], 131327, 4.0
[SUM], 131455, 2.0
[SUM], 131583, 1.0
[SUM], 131711, 4.0
[SUM], 131839, 3.0
[SUM], 131967, 2.0
[SUM], 132095, 2.0
[SUM], 132351, 3.0
[SUM], 132479, 3.0
[SUM], 132607, 1.0
[SUM], 132735, 1.0
[SUM], 132863, 3.0
[SUM], 132991, 1.0
[SUM], 133119, 2.0
[SUM], 133247, 4.0
[SUM], 133375, 1.0
[SUM], 133631, 2.0
[SUM], 133759, 1.0
[SUM], 133887, 2.0
[SUM], 134143, 2.0
[SUM], 134271, 2.0
[SUM], 134399, 1.0
[SUM], 134527, 1.0
[SUM], 134783, 1.0
[SUM], 134911, 3.0
[SUM], 135039, 3.0
[SUM], 135167, 1.0
[SUM], 135295, 2.0
[SUM], 135423, 1.0
[SUM], 135551, 1.0
[SUM], 135679, 1.0
[SUM], 135807, 1.0
[SUM], 135935, 3.0
[SUM], 136063, 1.0
[SUM], 136191, 1.0
[SUM], 136447, 1.0
[SUM], 136703, 2.0
[SUM], 136831, 1.0
[SUM], 136959, 1.0
[SUM], 137215, 1.0
[SUM], 137471, 1.0
[SUM], 138367, 1.0
[SUM], 384255, 1.0
